Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-09-29 11:00:00-04:00,790.77001953125,790.8800048828125,782.4500122070312,782.6300048828125,1149665,0,0
2021-09-29 11:30:00-04:00,782.6300048828125,783.6500244140625,778.8104248046875,782.1801147460938,1675916,0,0
2021-09-29 12:00:00-04:00,782.3800048828125,784.4453735351562,773.72998046875,773.72998046875,1397770,0,0
2021-09-29 12:30:00-04:00,773.739990234375,776.3499755859375,770.6799926757812,775.0,1578042,0,0
2021-09-29 13:00:00-04:00,775.0399780273438,778.75,773.0999755859375,773.3699951171875,988779,0,0
2021-09-29 13:30:00-04:00,773.473388671875,775.639892578125,771.4500122070312,775.0588989257812,885375,0,0
2021-09-29 14:00:00-04:00,774.9779052734375,784.0,774.3900756835938,780.3400268554688,1267434,0,0
2021-09-29 14:30:00-04:00,780.5499877929688,784.75,779.2000122070312,783.72998046875,1322071,0,0
2021-09-29 15:00:00-04:00,783.6649780273438,785.4000244140625,782.3900756835938,784.280517578125,1094492,0,0
2021-09-29 15:30:00-04:00,784.3599853515625,784.77001953125,779.5,781.2999877929688,2008673,0,0
2021-09-30 09:30:00-04:00,781.0,786.359619140625,776.2150268554688,783.7899780273438,3101326,0,0
2021-09-30 10:00:00-04:00,783.4949951171875,789.1304931640625,781.989990234375,784.9199829101562,1949609,0,0
2021-09-30 10:30:00-04:00,784.5999755859375,785.3284912109375,778.7000122070312,780.4600219726562,1425287,0,0
2021-09-30 11:00:00-04:00,780.4000244140625,787.2899780273438,779.5999755859375,787.22998046875,1242236,0,0
2021-09-30 11:30:00-04:00,787.2999877929688,787.4598999023438,778.330078125,781.25,1280676,0,0
2021-09-30 12:00:00-04:00,781.2999877929688,781.739990234375,778.530029296875,779.3400268554688,917869,0,0
2021-09-30 12:30:00-04:00,779.27001953125,781.7999877929688,777.77001953125,780.1599731445312,732665,0,0
2021-09-30 13:00:00-04:00,780.25,785.6400146484375,779.6901245117188,783.2000122070312,889670,0,0
2021-09-30 13:30:00-04:00,783.0499877929688,785.4199829101562,782.1099853515625,784.8400268554688,669084,0,0
2021-09-30 14:00:00-04:00,784.8499755859375,789.0,784.6300048828125,786.5,1174883,0,0
2021-09-30 14:30:00-04:00,786.4949951171875,787.389892578125,781.0900268554688,781.0900268554688,970839,0,0
2021-09-30 15:00:00-04:00,781.3300170898438,782.5999755859375,778.5,779.426025390625,1008969,0,0
2021-09-30 15:30:00-04:00,779.260009765625,781.5399780273438,775.0,775.1199951171875,1552885,0,0
2021-10-01 09:30:00-04:00,778.4000244140625,780.780029296875,766.7449951171875,768.181396484375,2490512,0,0
2021-10-01 10:00:00-04:00,768.280029296875,771.3499755859375,763.5900268554688,764.9000244140625,2099367,0,0
2021-10-01 10:30:00-04:00,765.1400146484375,770.9299926757812,763.7000122070312,770.9052124023438,1308878,0,0
2021-10-01 11:00:00-04:00,770.8699951171875,777.77001953125,769.0300903320312,776.7100219726562,1366569,0,0
2021-10-01 11:30:00-04:00,778.0900268554688,779.6099853515625,775.02001953125,775.7077026367188,1174943,0,0
2021-10-01 12:00:00-04:00,775.7999877929688,776.1500244140625,771.5499877929688,772.0,954595,0,0
2021-10-01 12:30:00-04:00,772.0900268554688,773.2100219726562,769.2000122070312,770.530029296875,679039,0,0
2021-10-01 13:00:00-04:00,770.4201049804688,771.4998779296875,767.6099853515625,770.7999877929688,756672,0,0
2021-10-01 13:30:00-04:00,770.8499755859375,773.1900024414062,766.8300170898438,767.4000244140625,711477,0,0
2021-10-01 14:00:00-04:00,767.5,772.3499755859375,767.25,771.6099853515625,841804,0,0
2021-10-01 14:30:00-04:00,771.6160278320312,776.3399047851562,770.4000244140625,775.1500854492188,869812,0,0
2021-10-01 15:00:00-04:00,775.3800048828125,777.489990234375,772.1201171875,772.4000244140625,998231,0,0
2021-10-01 15:30:00-04:00,772.4099731445312,776.3499755859375,772.0,775.219970703125,1510204,0,0
2021-10-04 09:30:00-04:00,796.5,804.5499877929688,791.5499877929688,804.1400146484375,8054199,0,0
2021-10-04 10:00:00-04:00,803.8099975585938,806.9699096679688,793.3200073242188,794.719970703125,4071823,0,0
2021-10-04 10:30:00-04:00,794.75,794.75,785.6699829101562,792.5700073242188,3650131,0,0
2021-10-04 11:00:00-04:00,792.3499755859375,793.0,785.3300170898438,788.5499877929688,1976533,0,0
2021-10-04 11:30:00-04:00,788.6400146484375,789.1798706054688,782.6900024414062,787.2000122070312,1729101,0,0
2021-10-04 12:00:00-04:00,787.2294921875,788.5098876953125,782.4000244140625,783.302978515625,1025068,0,0
2021-10-04 12:30:00-04:00,783.2000122070312,785.47998046875,779.25,779.5999755859375,1318129,0,0
2021-10-04 13:00:00-04:00,779.4400024414062,782.5900268554688,776.1199951171875,781.2200927734375,1567193,0,0
2021-10-04 13:30:00-04:00,781.5250244140625,783.4299926757812,780.8610229492188,782.25,846933,0,0
2021-10-04 14:00:00-04:00,782.090087890625,787.4000244140625,781.5499877929688,782.0,1077406,0,0
2021-10-04 14:30:00-04:00,782.063720703125,784.9000244140625,780.0499877929688,783.2600708007812,853411,0,0
2021-10-04 15:00:00-04:00,783.5,788.3599853515625,780.4000244140625,781.3903198242188,1327911,0,0
2021-10-04 15:30:00-04:00,781.3699951171875,782.5,777.489990234375,781.6400146484375,1944778,0,0
2021-10-05 09:30:00-04:00,784.7962036132812,797.3099975585938,782.0,795.1923828125,4090562,0,0
2021-10-05 10:00:00-04:00,795.2650146484375,796.389892578125,788.7100219726562,788.9650268554688,1821504,0,0
2021-10-05 10:30:00-04:00,788.97998046875,792.0,788.1500244140625,791.02001953125,1585871,0,0
2021-10-05 11:00:00-04:00,791.0700073242188,791.1599731445312,784.1099853515625,786.3200073242188,1087563,0,0
2021-10-05 11:30:00-04:00,786.3400268554688,787.4199829101562,778.7999877929688,781.219970703125,1568245,0,0
2021-10-05 12:00:00-04:00,781.31982421875,784.0,779.5999755859375,781.594970703125,940910,0,0
2021-10-05 12:30:00-04:00,781.780029296875,782.0,777.3699951171875,778.1500244140625,1096915,0,0
2021-10-05 13:00:00-04:00,778.0700073242188,778.0700073242188,774.2000122070312,776.6599731445312,1034135,0,0
2021-10-05 13:30:00-04:00,776.52001953125,780.713623046875,774.6900024414062,780.5894775390625,791818,0,0
2021-10-05 14:00:00-04:00,780.6300048828125,783.6900024414062,779.6300048828125,782.8670043945312,757819,0,0
2021-10-05 14:30:00-04:00,782.9400024414062,786.5399780273438,782.5009765625,782.8375854492188,1059084,0,0
2021-10-05 15:00:00-04:00,782.8200073242188,785.75,782.0700073242188,782.5654296875,717389,0,0
2021-10-05 15:30:00-04:00,782.5,783.4000244140625,780.2000122070312,780.5999755859375,1225045,0,0
2021-10-06 09:30:00-04:00,776.2000122070312,786.1749877929688,775.219970703125,776.4500122070312,3200589,0,0
2021-10-06 10:00:00-04:00,776.405029296875,782.8198852539062,773.219970703125,781.25,1928491,0,0
2021-10-06 10:30:00-04:00,781.1599731445312,785.5,779.8200073242188,784.530029296875,1407896,0,0
2021-10-06 11:00:00-04:00,784.5,786.6599731445312,779.0700073242188,780.1300048828125,997836,0,0
2021-10-06 11:30:00-04:00,780.280029296875,785.2999877929688,779.010009765625,785.0800170898438,819850,0,0
2021-10-06 12:00:00-04:00,784.7501220703125,785.1400146484375,776.510009765625,777.6649780273438,943392,0,0
2021-10-06 12:30:00-04:00,777.5800170898438,779.8900146484375,776.9600219726562,778.2100219726562,519535,0,0
2021-10-06 13:00:00-04:00,778.2999877929688,780.4299926757812,776.0526733398438,780.155029296875,509132,0,0
2021-10-06 13:30:00-04:00,780.3900146484375,783.6599731445312,780.0001220703125,782.1500244140625,729495,0,0
2021-10-06 14:00:00-04:00,782.2000122070312,784.39990234375,780.6505737304688,783.8900756835938,736347,0,0
2021-10-06 14:30:00-04:00,783.8900146484375,784.3400268554688,781.1599731445312,781.614990234375,474749,0,0
2021-10-06 15:00:00-04:00,781.510009765625,783.3499755859375,779.7100219726562,780.1400146484375,576930,0,0
2021-10-06 15:30:00-04:00,780.1849975585938,782.97998046875,778.2534790039062,782.530029296875,1133875,0,0
2021-10-07 09:30:00-04:00,785.4600219726562,787.6799926757812,783.3800048828125,787.0900268554688,2810847,0,0
2021-10-07 10:00:00-04:00,787.2799072265625,789.8400268554688,785.25,787.3900146484375,1452716,0,0
2021-10-07 10:30:00-04:00,787.6300048828125,789.6099853515625,786.52001953125,787.6099853515625,833704,0,0
2021-10-07 11:00:00-04:00,787.7100219726562,788.7399291992188,785.9299926757812,788.219970703125,579752,0,0
2021-10-07 11:30:00-04:00,788.1599731445312,789.6300048828125,787.110107421875,787.7000122070312,745147,0,0
2021-10-07 12:00:00-04:00,787.6749877929688,787.7999877929688,786.1082763671875,786.3198852539062,497580,0,0
2021-10-07 12:30:00-04:00,786.3200073242188,787.5599975585938,785.4401245117188,787.02001953125,490381,0,0
2021-10-07 13:00:00-04:00,786.9500122070312,788.1500244140625,786.0999755859375,787.3800048828125,426056,0,0
2021-10-07 13:30:00-04:00,787.4199829101562,787.8800048828125,786.080078125,786.8786010742188,455266,0,0
2021-10-07 14:00:00-04:00,786.8300170898438,789.3798828125,786.219970703125,788.6699829101562,631403,0,0
2021-10-07 14:30:00-04:00,788.7999877929688,805.0,788.2899780273438,803.719970703125,3521184,0,0
2021-10-07 15:00:00-04:00,803.8740844726562,803.8740844726562,796.2001953125,796.72998046875,2526324,0,0
2021-10-07 15:30:00-04:00,796.6599731445312,797.998779296875,792.3200073242188,793.5399780273438,2059268,0,0
2021-10-08 09:30:00-04:00,796.2100219726562,796.3800048828125,783.2000122070312,783.22998046875,3669773,0,0
2021-10-08 10:00:00-04:00,783.2899780273438,788.489990234375,782.6500244140625,787.6199951171875,1928428,0,0
2021-10-08 10:30:00-04:00,787.5999755859375,789.4899291992188,780.9099731445312,783.75,1513409,0,0
2021-10-08 11:00:00-04:00,783.7064819335938,787.3798828125,782.7000122070312,785.4500122070312,1351750,0,0
2021-10-08 11:30:00-04:00,785.2999877929688,786.0,782.2985229492188,782.8200073242188,780079,0,0
2021-10-08 12:00:00-04:00,782.8099975585938,789.5,781.8900146484375,785.536376953125,1316958,0,0
2021-10-08 12:30:00-04:00,785.5800170898438,788.3099975585938,785.4500122070312,785.5507202148438,586491,0,0
2021-10-08 13:00:00-04:00,785.4500732421875,787.0999755859375,783.8347778320312,784.6799926757812,406459,0,0
2021-10-08 13:30:00-04:00,784.6199951171875,786.6226196289062,784.2901000976562,786.239990234375,384906,0,0
2021-10-08 14:00:00-04:00,786.5,787.2799072265625,785.0300903320312,786.6199951171875,482597,0,0
2021-10-08 14:30:00-04:00,786.7000122070312,788.5700073242188,786.1600952148438,787.4099731445312,637755,0,0
2021-10-08 15:00:00-04:00,787.4400024414062,791.1500244140625,786.6015014648438,791.0598754882812,1194794,0,0
2021-10-08 15:30:00-04:00,791.1400146484375,793.6300048828125,784.469970703125,785.5155029296875,1990589,0,0
2021-10-11 09:30:00-04:00,787.6500244140625,799.25,785.5,797.4299926757812,2991603,0,0
2021-10-11 10:00:00-04:00,797.4600219726562,801.239990234375,794.3800048828125,794.9699096679688,1949311,0,0
2021-10-11 10:30:00-04:00,794.8599853515625,796.77001953125,791.7999877929688,796.010009765625,1183389,0,0
2021-10-11 11:00:00-04:00,796.0399780273438,796.8099975585938,791.3201293945312,792.5599975585938,918895,0,0
2021-10-11 11:30:00-04:00,792.6799926757812,793.9390258789062,791.4600219726562,793.6099853515625,607617,0,0
2021-10-11 12:00:00-04:00,793.4400024414062,795.25,791.8200073242188,795.0,623317,0,0
2021-10-11 12:30:00-04:00,794.966796875,796.369873046875,794.0499877929688,795.1199951171875,668251,0,0
2021-10-11 13:00:00-04:00,795.260009765625,795.2899780273438,791.6900024414062,792.22998046875,590884,0,0
2021-10-11 13:30:00-04:00,792.1500854492188,795.3699951171875,791.9099731445312,795.35498046875,511946,0,0
2021-10-11 14:00:00-04:00,795.4099731445312,797.4600219726562,793.8599853515625,795.8300170898438,628920,0,0
2021-10-11 14:30:00-04:00,795.7100219726562,798.6798706054688,795.0800170898438,798.4915771484375,708586,0,0
2021-10-11 15:00:00-04:00,798.4722900390625,799.4400024414062,794.7008056640625,795.5,921947,0,0
2021-10-11 15:30:00-04:00,795.489990234375,796.4500122070312,791.510009765625,791.6699829101562,1383811,0,0
2021-10-12 09:30:00-04:00,800.9299926757812,810.25,796.5700073242188,805.8499145507812,6082946,0,0
2021-10-12 10:00:00-04:00,805.7899780273438,809.3900146484375,801.5,805.4199829101562,2429844,0,0
2021-10-12 10:30:00-04:00,805.469970703125,809.1898803710938,803.6817016601562,804.4822998046875,1627698,0,0
2021-10-12 11:00:00-04:00,804.52001953125,808.726318359375,804.52001953125,805.77001953125,939773,0,0
2021-10-12 11:30:00-04:00,805.9400024414062,807.510009765625,804.0599975585938,807.4400024414062,700693,0,0
2021-10-12 12:00:00-04:00,807.510009765625,810.6699829101562,807.5,808.1500244140625,1213736,0,0
2021-10-12 12:30:00-04:00,808.2100219726562,809.1599731445312,806.5,807.6199951171875,559475,0,0
2021-10-12 13:00:00-04:00,807.6199951171875,811.3499755859375,807.219970703125,809.02001953125,899575,0,0
2021-10-12 13:30:00-04:00,809.0650024414062,811.9400024414062,808.7999877929688,809.9661865234375,969542,0,0
2021-10-12 14:00:00-04:00,809.72998046875,812.3200073242188,809.1699829101562,811.8408203125,1440103,0,0
2021-10-12 14:30:00-04:00,811.7899780273438,812.2899169921875,809.0999755859375,809.260009765625,834624,0,0
2021-10-12 15:00:00-04:00,809.3900146484375,809.5,805.2501220703125,805.8200073242188,1145862,0,0
2021-10-12 15:30:00-04:00,805.75,807.1900024414062,803.0250244140625,805.72998046875,1674683,0,0
2021-10-13 09:30:00-04:00,810.469970703125,811.7899780273438,805.780029296875,809.25,2963787,0,0
2021-10-13 10:00:00-04:00,809.7999877929688,810.1699829101562,806.35498046875,807.8499755859375,1232270,0,0
2021-10-13 10:30:00-04:00,807.7000122070312,810.1699829101562,807.0,807.7199096679688,984489,0,0
2021-10-13 11:00:00-04:00,807.5499877929688,810.0,807.1500244140625,809.4000244140625,761350,0,0
2021-10-13 11:30:00-04:00,809.36962890625,811.9000244140625,807.4500122070312,810.3900146484375,1074178,0,0
2021-10-13 12:00:00-04:00,810.5,810.5499267578125,808.0,809.280029296875,515697,0,0
2021-10-13 12:30:00-04:00,809.3900146484375,809.5,807.0,808.5999755859375,519174,0,0
2021-10-13 13:00:00-04:00,808.5333251953125,810.0999755859375,807.8150024414062,809.77001953125,454016,0,0
2021-10-13 13:30:00-04:00,809.6699829101562,811.0499877929688,809.5599975585938,809.9299926757812,551682,0,0
2021-10-13 14:00:00-04:00,809.8400268554688,811.6199951171875,808.25,809.05712890625,686172,0,0
2021-10-13 14:30:00-04:00,809.02001953125,810.1599731445312,808.0399780273438,809.885009765625,439026,0,0
2021-10-13 15:00:00-04:00,809.8300170898438,815.4099731445312,808.5,811.6500244140625,1815638,0,0
2021-10-13 15:30:00-04:00,811.6953125,813.1900024414062,809.5900268554688,811.27001953125,1584909,0,0
2021-10-14 09:30:00-04:00,815.489990234375,817.5900268554688,813.364990234375,817.3300170898438,2219080,0,0
2021-10-14 10:00:00-04:00,817.4299926757812,817.6799926757812,814.340087890625,815.0,1262663,0,0
2021-10-14 10:30:00-04:00,815.010009765625,816.0800170898438,814.780029296875,815.7000122070312,721657,0,0
2021-10-14 11:00:00-04:00,815.8499755859375,817.5247192382812,815.77001953125,816.8400268554688,903324,0,0
2021-10-14 11:30:00-04:00,816.7899780273438,817.3200073242188,816.2000122070312,816.97998046875,510135,0,0
2021-10-14 12:00:00-04:00,816.97998046875,819.39990234375,816.8900146484375,818.6500244140625,913955,0,0
2021-10-14 12:30:00-04:00,818.6300048828125,820.25,818.5900268554688,819.2000122070312,1113429,0,0
2021-10-14 13:00:00-04:00,819.1337890625,819.2000122070312,817.2501220703125,818.4099731445312,677542,0,0
